,AcrR,Ada,AdiY,AgaR,AidB,AlaS,AllR,AraC,ArcA,ArcZ,ArgP,ArgR,ArrS,ArsR,AscG,AtoC,BaeR,BasR,BetI,BirA,BluR,BolA,BtsR,C0293,CRP,CadC,CaiF,Cbl,CecR,ChbR,ChiX,CitR,ComR,CpxQ,CpxR,Cra,CreB,CsgD,CspA,CsqR,CsrA,CueR,CusR,CyaR,CynR,CysB,CytR,Dan,DcuR,DecR,DeoR,DgoR,DicA,DicF,DinJ-YafQ,DksA,DnaA,DpiA,DsrA,EnvR,EvgA,ExuR,FNR,FabR,FadR,FeaR,FecI,FhlA,FimZ,Fis,FlhDC,FliA,FliX,FliZ,FnrS,FrlR,FrmR,Fur,GadE,GadRcs,GadW,GadX,GalR,GalS,GcvA,GcvB,GlaR,GlcC,GlnZ,GlpR,GlrR,GntR,H-+NS,H-NS,HU,HcaR,HdfR,Hfq,HicB,HigA,HigBA,HipAB,HipB,HprR,HypT,IHF,IclR,IlvY,IscR,KdgR,KdpE,LacI,LeuO,LexA,LldR,LrhA,Lrp,LsrR,MalI,MalT,MarA,MarR,MatA,MazE,MazEF,McaS,McbR,MelR,MetJ,MetR,MgrR,MhpR,MicA,MicC,MicF,MicL-S,Mlc,MlrA,MngR,MntR,ModE,MprA,MqsA,MraZ,MurR,Nac,NadR,NagC,NanR,NarL,NarP,NemR,NfeR,NhaR,NikR,NimR,NorR,NrdR,NsrR,NtrC,OmpR,OmrA,OmrB,OxyR,OxyS,PaaX,PdeL,PdhR,PepA,PgrR,PhoB,PhoP,PlaR,PspF,PtrR,PunR,PurR,PutA,PuuR,PyrR,QseB,RacR,RalA,RbsR,RcdA,RclR,RcnR,RcsAB,RcsB,RcsB-BglJ,RelB,RelBE,RhaR,RhaS,Rob,RplD,RplM,RplT,RplY,RpmE,RpoD,RpoE,RpoH,RpoN,RpoS,RprA,RpsA,RpsH,RpsO,RseX,RstA,RutR,RybB,RydC,RyhB,S6:S18 ribosomal subunit complex,SdhX,SdiA,SdsN,SdsR,SelB-L-selenocysteinyl-tRNA<sup>sec</sup>,SgrR,SgrS,SlyA,SoxR,SoxS,Spf,SrsR,StpA,SutR,TdcA,TdcR,TorR,TreR,TrpR,TyrR,UhpA,UhpU,UlaR,UvrY,UxuR,XylR,XynR,YciT,YcjW,YdeO,YdfH,YebK,YefM,YefMB,YgiV,YhaJ,YiaU,YjjQ,YqhC,ZntR,ZraR,Zur,carbon storage regulator CsrA,ribonuclease E,small heat shock protein IbpA,threonine&mdash;tRNA ligase
p1k_00001,0.3931479,-0.8814097,2.504274,-3.6193867,-0.015411939,1.3699557,-3.3207114,-2.8449924,7.5318604,0.7324309,3.8493834,5.901241,1.2959388,-1.2233094,-0.3897601,-2.95336,-1.2838705,-0.7278597,0.26694816,1.0565752,-0.70333254,1.4752957,2.6529083,0.6082039,-1.5522901,-2.1938143,-3.904952,-3.501764,0.0004205063,-1.4009238,-1.6689796,-1.1890992,0.5862153,1.2959388,2.6760101,6.1716824,-1.0678269,-1.1636723,2.4237947,-2.0024576,0.47849417,2.4660945,1.4415499,3.5562778,-1.4655687,-0.03488127,2.4193366,-2.7133546,-1.1173211,-1.3175333,2.0756857,-1.8645847,-1.596101,2.0235128,2.263124,0.4187676,2.0960066,-2.6793945,1.9896865,1.1779132,-3.183268,-1.3848672,-1.0131735,1.9785309,4.1914315,-0.93375796,-1.1669059,-3.7495778,-1.9960635,3.357462,-2.5583858,-4.085817,8.397576,2.0744832,2.9006555,-1.9481951,0.6545727,1.730963,2.9919145,-1.0307958,2.5636435,1.6213173,1.1139711,1.2192675,1.3016756,2.477789,-1.4938613,-0.72282153,1.7310579,-2.1598923,1.85946,-1.1380874,-1.0911098,-1.4811074,1.2684722,-1.3076742,1.9109901,2.0673606,-0.0060953465,-0.47802153,-0.47802153,0.53154194,-0.65964097,1.4415499,2.6132975,-1.4314561,3.2050211,1.2186731,-0.5117553,0.9764633,-0.041501906,-2.0626287,-4.0163755,1.3750061,-0.04992197,-0.581464,4.092843,-2.2438326,-0.5977806,0.6938369,2.7052062,-0.05247014,-0.092686884,0.6307665,0.6307665,0.21815614,1.3428267,-1.0877835,4.049137,2.4524286,0.51815474,-2.9525788,3.7833197,2.6051495,1.9354881,3.5778494,4.978446,1.8001609,-1.5288157,0.9176935,-2.7926354,0.95153224,1.5927912,3.3390296,-1.1830096,0.17317286,0.50468975,0.009455724,-1.466459,-5.661966,-5.9446826,0.4365876,0.50194263,0.267346,-2.568021,-0.9165568,-1.2563288,0.9670635,-1.3401501,-0.6032066,0.54081225,1.4577463,1.4577463,2.9618723,0.1446723,-3.668366,-1.9928437,4.643653,2.545641,-0.20718975,-1.7269416,3.1833885,-4.1319823,-0.40258068,0.022679675,-0.33178037,6.827567,0.017636124,1.4792142,-1.2088971,0.1539523,-2.8324115,-1.8524086,1.5456479,0.5979928,-1.6273979,1.0655963,-0.74363357,2.9707272,-2.6923654,1.2551666,1.2551666,-1.8115336,-3.085483,2.2256,-0.8249693,3.531352,3.4015234,2.4182074,2.058308,14.302298,2.7686133,6.8043437,-2.8848233,6.013488,1.2434983,2.7895129,8.083995,2.2924643,1.7478647,0.022898197,-0.77531016,2.395792,3.0516737,6.0047884,4.835814,1.3611653,2.7182627,0.3554098,1.4555309,0.4759846,0.20382865,3.3655245,-5.233958,2.2115567,3.3197708,-1.0898563,-4.124673,-1.5574975,0.008911486,-3.1171098,-3.1171098,-1.759389,-1.192799,2.8701432,2.8838885,-1.3786345,0.6166509,-2.4124973,-0.38320708,-0.92202365,-2.1625016,-1.5682423,1.4540418,-4.8427873,-1.2267941,-1.5668093,0.18626902,0.93149173,0.93149173,-0.17507026,0.056792274,-2.4728153,0.1446723,0.74900126,1.6945974,1.8859746,-0.22092053,-0.6992367,1.1204009,0.47157788,1.7552977
p1k_00002,0.5948089,-0.8021165,2.5188394,-3.6982057,0.12673914,1.3639404,-3.5727935,-2.6615782,7.609674,0.7833912,3.960508,5.948584,1.2940962,-1.1341064,-0.27933958,-3.1256425,-1.2030101,-0.60629964,0.31890517,1.1299678,-0.72426176,1.4614116,2.418383,0.6282128,-1.5179251,-2.1830847,-3.5330238,-3.5219848,-0.026347803,-1.4702406,-1.8272053,-1.1306155,0.60981196,1.2940962,2.6474712,6.157561,-0.8566224,-1.3009834,2.3220246,-2.1023896,0.48490492,2.3784306,1.4918163,3.354047,-1.6453172,-0.020139154,2.383314,-2.9025617,-1.086498,-1.2554536,2.0654645,-1.7670487,-1.5850849,2.084055,2.2387931,0.38603523,2.0577486,-2.577182,1.9548501,1.2156293,-3.0580564,-1.4098545,-0.98816913,1.9908516,4.241227,-0.97451955,-1.0665603,-3.6519306,-2.0980656,3.465471,-2.5282762,-4.08969,8.392181,1.9940892,2.9164102,-1.8810925,0.70095766,1.7105358,3.0651593,-1.1670855,2.5301988,1.5621052,1.1960036,1.2994989,1.3650764,2.5919986,-1.698551,-0.74695176,1.8593735,-2.0487282,1.8280436,-1.0761722,-1.0675938,-1.5598335,1.3705738,-1.0352756,1.9627843,2.090498,0.10488679,-0.7443192,-0.7443192,0.5206294,-0.64751935,1.4918163,2.6399703,-1.157937,3.1896253,1.2789688,-0.55075294,0.98221403,-0.044336673,-2.1454608,-4.2980657,1.5045335,-0.007857446,-0.3845331,4.088537,-2.3369074,-0.6622763,0.73111504,2.6747847,-0.008943297,0.17212428,0.66047263,0.66047263,0.14357826,1.0007763,-0.9354172,4.1024027,2.4785202,0.4673011,-2.6140754,3.84955,2.6279445,1.921602,3.2916856,4.9159274,1.7296035,-1.5493929,0.8888922,-2.7835727,1.0283042,1.3844597,3.3780105,-1.1534933,-0.03446665,0.46346137,-0.22313683,-1.7190115,-5.6346354,-6.000777,0.49954188,0.5725702,0.1516611,-2.7715135,-0.8488763,-1.1904994,1.0024141,-1.4001541,-0.34956104,0.5756765,1.4172702,1.4172702,2.9741368,0.16605607,-3.738982,-2.0278864,4.618794,2.5634503,-0.29840338,-1.8041483,3.1995142,-3.923255,-0.49820867,0.0150059685,-0.37575576,6.9360003,0.11363683,1.5715752,-1.1322188,0.1435029,-2.8403776,-1.075369,1.5823928,0.38428798,-1.4813824,1.0340766,-0.7083045,2.9284008,-2.7761877,1.1919379,1.1919379,-1.6586635,-3.0509021,2.2262948,-0.75004715,3.4882317,3.3119578,2.3475873,1.84861,14.416649,2.745219,6.945398,-2.9160752,6.0549426,1.1591634,2.7655487,7.982979,2.2633066,1.6924143,-0.14953934,-0.67372566,2.3266816,3.1323316,6.047303,4.73437,1.4126773,2.6721692,0.3478491,1.4437692,0.49932045,0.22758166,3.3235755,-5.427376,2.2314796,3.4228213,-1.2156562,-4.228148,-1.4588892,0.15392013,-2.924042,-2.924042,-1.7209806,-1.2657971,2.8015454,2.8712313,-1.5269444,0.54965216,-2.5312226,-0.48483473,-0.9635944,-2.1866684,-1.4437971,1.4705962,-4.9211807,-1.3679836,-1.6952479,0.2694985,0.83534604,0.83534604,-0.2316357,-0.17171124,-2.247145,0.16605607,0.8229347,1.6365522,1.8326778,-0.31029433,-0.7201787,1.1532233,0.45025623,1.77896
p1k_00003,-0.062929146,0.4248013,2.4667482,-3.6505625,0.67216957,1.1705533,-2.5994806,-2.039522,5.9207525,0.42721868,3.1450558,3.9077702,1.9497328,-1.3291018,-0.061678406,-2.9838295,-0.3940404,-0.31954837,0.6228047,2.0785556,2.0647364,1.0335206,2.8490553,0.35083947,-2.6035051,-2.2476165,-3.9619293,-2.8825731,-0.0027260724,-1.3873225,-1.5079103,-1.1682701,0.9539917,1.9497328,2.383699,5.940772,-0.7937124,-1.0870286,2.2688272,-1.7409792,2.7942526,2.9035,-1.5784383,3.6909666,-1.0679119,1.1599144,2.7696707,-2.8475718,-1.4545403,-1.3222778,2.5428712,-1.4885073,-1.4405845,1.9614766,1.896569,0.3612146,2.430802,-2.439087,0.4615671,1.2566528,-3.3424203,-1.4885498,-0.44397226,2.0127292,3.667453,-0.6332719,0.21016246,-2.9937186,-1.8779624,2.1733952,-3.8425326,-4.1360464,7.3624463,4.166336,2.4661717,-1.7694721,0.4921777,4.20754,4.1752915,-0.461304,3.9922638,3.0740938,1.2134866,1.2990054,0.29124188,2.2700644,-0.9909653,-0.43706653,1.0450851,-1.4972082,2.3010826,-1.283647,-0.8722836,-1.1670716,1.2563529,-0.8852314,0.2687352,2.0822136,0.335336,-0.609809,-0.609809,0.8532336,-0.26942036,-1.5784383,3.1913972,-0.60679775,3.2746234,1.6571642,1.1892737,1.0052258,0.74023247,-2.106666,-4.597127,1.586499,-0.08266814,-0.9465732,4.870977,-1.6163481,-0.9562604,-1.6260912,4.295714,-0.14843228,-0.58923966,0.91427165,0.91427165,0.2223931,3.6057947,-0.81323373,5.6398754,3.6980438,1.003409,-2.309515,3.1852243,2.4584532,1.6298385,2.9491634,3.4493484,1.7461401,-1.4340438,1.3921863,-1.3034222,0.14155108,2.2144156,3.8314302,-1.1978208,-1.2712746,0.42982742,-0.20158795,-1.2783265,-4.734768,-5.426144,0.565605,0.73759955,0.8266398,-1.8730994,-0.9273897,-0.7143137,3.8040202,0.72380245,-0.4395954,0.59566987,1.9323543,1.9323543,5.514045,-0.67628884,-3.0513067,-2.6513395,4.9305544,1.2251475,0.5193312,-2.0868952,3.1352973,-3.8049636,-0.059523694,0.032025166,-0.35113198,4.425016,0.009785815,-0.43046457,-1.0510455,0.16628352,-1.6466824,-1.4851804,0.2000284,1.410621,-1.0219787,-0.33709902,-1.2850099,4.269224,-2.906545,1.7976774,1.7976774,-1.8025506,-2.7889342,2.2977684,-1.4392399,2.58328,3.0582435,1.9437687,1.3464459,12.98021,3.005948,7.156203,-2.1112304,9.07787,2.0080533,2.1425698,7.4331436,1.7608737,1.0041236,0.73179185,-0.90924484,1.7481142,2.7601304,3.8522527,3.7048712,0.8457648,3.3915884,1.2423759,1.3632733,0.71718514,-0.09026058,2.1255898,-4.7828765,2.415826,3.4974139,-1.6063476,-3.881783,-1.8516338,-0.05619224,-2.944826,-2.944826,-1.6930779,-1.3337905,2.1393666,1.1927357,-1.3676174,0.36746573,-2.3658164,-0.15058778,-1.34157,-1.8265771,-1.4340105,-1.0397948,-4.471895,0.61149573,-1.7389404,0.033224072,1.1349304,1.1349304,0.31119862,0.26518184,-2.2012322,-0.67628884,1.7592033,2.4453983,1.1385478,-0.40284348,-0.94546163,1.0826415,0.59716433,1.4967426
p1k_00004,-0.052034795,0.4644693,2.4385686,-3.6178348,0.64347184,1.1307641,-2.629756,-1.9339902,5.930295,0.28873482,2.9767895,3.5652447,1.9842106,-1.2393534,-0.055656545,-2.8530126,-0.32316396,-0.22332408,0.70787174,2.1126266,2.0837426,1.0673866,2.7451522,0.33780205,-2.6664803,-2.2264197,-3.8816097,-2.6654851,0.09157537,-1.3832514,-1.5823277,-1.2654352,1.044366,1.9842106,2.3169603,6.069175,-0.7691751,-0.9568012,2.3057408,-1.6600556,3.0057776,2.9168682,-1.5706,3.729913,-1.0154988,1.5673065,2.7752664,-2.81842,-1.3462512,-1.1893077,2.6164465,-1.4094594,-1.4295198,1.9111199,1.9349707,0.47529802,2.5187852,-2.3991876,0.34344396,1.2853234,-3.3356159,-1.3023925,-0.24689141,1.9732846,3.696528,-0.6769553,0.18548875,-2.719467,-1.974989,2.1794376,-3.7134929,-4.046622,7.4781785,4.0791836,2.492327,-1.7687604,0.4848751,3.9144282,4.07943,-0.5977354,3.9723659,2.966147,1.2446725,1.3310896,0.3137456,2.1640928,-1.1178439,-0.3562325,0.95354784,-1.4795786,2.4383857,-1.3349981,-0.8736687,-1.2947321,1.2724465,-0.8724527,0.0758676,1.8644868,0.4388302,-0.7869483,-0.7869483,0.7423873,-0.36260948,-1.5706,3.0682073,-0.3304505,3.2976136,1.816991,1.3630812,1.0102825,0.85014385,-2.1935034,-4.7732644,1.5925081,0.19412386,-1.0295209,4.778331,-1.7029192,-0.97144705,-1.6502204,4.3299794,-0.20144719,-0.6415269,0.8501067,0.8501067,0.128589,3.8416624,-0.7253213,5.050861,3.4956653,1.0334225,-2.3036249,3.0975125,2.373761,1.5040766,2.9477637,3.4444857,1.7735125,-1.383687,1.3952324,-1.0117064,0.06894618,2.2444205,3.8719792,-1.1240622,-1.5317882,0.3560644,-0.26153752,-1.3842057,-4.4417872,-5.243817,0.46611434,0.67307365,0.8642437,-1.901215,-0.95413864,-0.68275213,3.9862025,0.9592289,-0.42803085,0.71982557,1.6549183,1.6549183,5.3883767,-0.88644475,-2.9329257,-2.5144932,4.8835583,0.8626936,0.5347818,-1.9503535,3.028937,-3.7537904,0.037117872,-0.009945619,-0.35445037,3.8622444,-0.046973877,-0.27333555,-0.9857112,0.24104427,-1.5913892,-1.9694175,0.05585501,1.4317259,-0.9816105,-0.47637168,-1.4220982,4.368661,-2.8638473,1.9965748,1.9965748,-1.7266431,-2.9106588,2.3920696,-1.2921333,2.572142,2.980345,1.9597241,1.2217687,12.919558,3.1895373,7.163201,-1.7961004,9.245953,2.0286622,2.1493413,7.536857,1.7742046,0.94732326,0.728517,-1.1933322,1.6571568,2.5345008,3.8596132,3.6762776,1.0638243,3.4172988,1.3116679,1.3950546,0.7191048,-0.100766815,2.0587063,-4.7874956,2.4927993,3.5568707,-1.8467984,-3.6244192,-2.0269032,0.04477631,-3.002354,-3.002354,-1.4990103,-1.4900343,1.9346817,1.1645765,-1.3995489,0.36056718,-2.2226858,-0.098444656,-1.1828358,-1.7953312,-1.4620738,-0.9254599,-4.700352,0.5358574,-1.9175391,0.019582838,1.1465029,1.1465029,0.30841124,0.3282612,-2.1776354,-0.88644475,1.7194608,2.4863312,1.1517504,-0.48609853,-0.9263974,1.1257617,0.4989573,1.5381622
p1k_00005,0.27057716,-0.8165309,2.8312576,-3.7131174,-0.022175817,1.3436257,-3.3415604,-2.8784757,7.869179,0.6199616,3.8042486,6.347241,1.3494542,-1.1686206,-0.3637345,-3.092761,-1.3128382,-0.78408104,0.26483685,0.9701191,-0.6767454,1.4485669,2.6741629,0.5294131,-1.624416,-2.1528404,-3.5984325,-3.4914281,-0.025679957,-1.2843616,-1.5451016,-1.2455773,0.5995739,1.3494542,2.4581435,6.3260655,-0.8272337,-2.0994987,2.2166686,-2.027912,0.8394534,2.899797,-1.1293689,3.5101857,-1.5593585,0.2784987,2.2401137,-2.6585107,-1.097559,-1.2468879,2.024214,-1.7863343,-1.2443244,2.0315921,2.3512297,0.4167215,2.0595558,-2.5193467,1.8231514,1.2111547,-2.9332273,-1.4652426,0.01962938,1.8394523,4.056056,-1.0670766,-1.3725444,-3.7674105,-2.067075,4.073767,-4.2499924,-4.847722,8.705318,2.2293823,2.9075015,-1.8174156,0.45632356,0.7210207,3.3800745,-0.9626458,2.921068,1.8908077,1.0777591,1.1861986,1.4406163,2.305997,-1.4254346,0.068634994,1.8886049,-2.2750661,1.914983,-1.2031564,-0.9786455,-1.0350013,1.2107836,-1.1218265,2.0275128,1.7230457,0.05959471,-0.6048266,-0.6048266,0.64443225,-0.63873124,-1.1293689,2.7352946,-1.0960202,3.0849252,1.3512137,0.12008224,0.9122736,-0.053238653,-2.1675208,-3.7679317,1.5205942,-0.09626143,-0.51889485,4.3379793,-2.4037368,-0.76228446,0.055738542,2.7947137,0.1962619,-0.47137985,0.75079864,0.75079864,0.18355852,1.0688533,-1.2849439,4.3862495,2.684142,0.36898792,-2.719362,3.7363079,2.6331518,1.8446708,3.3282714,4.8599367,1.9147147,-1.5302415,0.79884475,-1.7726817,0.97801274,1.6121291,3.2743723,-1.1772896,0.009884591,0.588758,-0.038618155,-1.7066972,-4.3478374,-4.7692213,0.27067503,0.45978382,0.26606536,-2.4980376,-0.7421428,-1.2777536,0.24902028,-1.1521504,-0.1338375,1.0624452,1.1395181,1.1395181,4.155253,0.104773134,-3.670471,-2.7500863,4.937228,2.6420279,-0.18757704,-2.7550538,3.3621962,-3.9334178,-0.24659689,0.060642242,-0.3617517,7.109517,0.0803324,0.9243011,-1.1232921,0.15184094,-2.509298,-1.3719298,1.5394359,0.540427,-1.6259016,0.24830407,-0.7754906,3.1605983,-2.7408845,1.2086875,1.2086875,-1.7435669,-3.1542804,2.451368,-0.9396693,3.398164,3.4719763,2.3760593,1.3221571,14.4625025,2.7682245,6.7232018,-2.7398324,6.001109,1.2400723,2.7845635,8.440051,2.3510704,1.6380156,-0.0049193697,-0.5418693,2.1693661,3.277835,6.235558,4.975279,1.3703866,2.6344333,0.44131687,1.4004186,0.57694,0.27741665,3.3838625,-5.1421347,2.1276271,3.2634397,-1.372064,-4.081158,-1.3907272,-0.41209617,-2.834621,-2.834621,-1.6770587,-1.1647735,3.0226634,2.8312943,-1.419114,0.553061,-2.3285074,-0.399182,-1.006057,-2.230381,-1.7494289,-0.30563605,-4.864224,-0.93358463,-1.8079656,0.19350934,0.9283015,0.9283015,-0.2499386,-0.1264221,-2.3085651,0.104773134,0.74986523,1.1685507,1.3579742,4.682705,-0.4741929,1.1501311,0.38509834,1.8730574
p1k_00006,0.34832358,-0.8805439,2.7136276,-3.7770143,-0.15290244,1.338304,-3.3940713,-2.9464371,7.8472958,0.66538817,3.741995,6.263297,1.3329011,-1.2126764,-0.35713196,-2.8885698,-1.336621,-0.7319902,0.2584168,0.8394157,-0.64743304,1.4241594,2.4345782,0.55586094,-1.5068474,-2.1556427,-3.7693582,-3.4833472,-0.014634437,-1.3431537,-1.5543274,-1.2878145,0.56280565,1.3329011,2.4284065,6.3788276,-0.8362383,-2.0836596,2.2186487,-1.9577392,0.71035767,2.910871,-0.8368641,3.4207854,-1.522712,0.29272527,2.294921,-2.6142743,-1.1028656,-1.2976695,2.0705137,-1.823782,-1.4365553,2.045984,2.3796058,0.3903517,2.0514195,-2.4767325,1.8403248,1.1855425,-3.0048149,-1.3819094,-0.017130395,1.8402257,4.03381,-1.0179082,-1.3382672,-3.530107,-1.8262666,4.0782194,-4.1501646,-4.748793,8.786661,2.1611145,2.8590138,-1.8512914,0.46387976,0.36267397,3.1819668,-1.0955815,2.7719166,1.7673979,1.1780554,1.3026738,1.4727037,2.2575996,-1.5779827,0.10404773,1.8799781,-2.2056103,1.9322217,-1.2833954,-1.0612413,-1.0668864,1.3048637,-1.1758053,2.0627165,1.6891448,0.15299715,-0.60586774,-0.60586774,0.61341816,-0.66730374,-0.8368641,2.7722995,-0.92419195,3.0941772,1.2675916,-0.105294384,0.84921306,-0.04941259,-2.0018232,-3.8449266,1.4401894,-0.22411579,-0.4914105,4.3015,-2.200395,-0.6653213,0.37042484,2.812195,0.17192899,-0.30691075,0.7086208,0.7086208,0.21077025,1.148451,-1.2483102,4.306837,2.680462,0.42651683,-2.9479926,3.731196,2.6279237,1.8305974,3.3413937,4.9465437,1.9241971,-1.5250269,0.8139438,-1.7187034,1.0564872,1.6173557,3.3374147,-1.1922656,0.18986988,0.5759149,-0.022327166,-1.6755545,-4.3525267,-4.650062,0.28264686,0.3631879,0.31385562,-2.591368,-0.73138994,-1.2763034,0.17899717,-1.2651541,-0.218355,1.2202504,1.0901102,1.0901102,3.991795,0.16740209,-3.695269,-2.567768,5.040756,2.6300633,-0.20914498,-2.629986,3.288018,-3.9675183,-0.18846676,0.014173955,-0.4163209,7.0806456,0.10866812,0.700032,-1.0984646,0.119224586,-2.5435822,-1.4311036,1.5611272,0.49585083,-1.3754003,0.18580556,-0.6703672,3.095907,-2.670084,1.2440139,1.2440139,-1.777604,-3.2357666,2.4388726,-0.95022243,3.3923607,3.5316553,2.3709967,1.4610443,14.374341,2.7448869,6.797733,-2.5760365,5.7788286,1.1923424,2.831252,8.445698,2.3950896,1.6357319,0.0011377735,-0.57173,2.177895,3.2755008,6.1273518,5.0319934,1.396978,2.6626217,0.4136113,1.4364492,0.61107343,0.26525512,3.3875268,-5.195957,2.0709722,3.303329,-1.4666882,-4.0813913,-1.4320948,-0.17956457,-2.8537803,-2.8537803,-1.729236,-1.1966418,3.0509663,2.8477166,-1.3211331,0.5604757,-2.4248073,-0.36893532,-0.93815744,-2.1178944,-1.4953216,-0.043169394,-4.9426255,-1.0845665,-1.8063686,0.20979883,0.87232316,0.87232316,-0.26468068,-0.08121218,-2.4176702,0.16740209,0.7580609,1.1938107,1.3511117,4.6192923,-0.51636016,1.1743647,0.52041626,1.8781719
p1k_00007,-0.10898064,0.41881958,2.8081105,-3.69228,0.79762226,1.165064,-2.84514,-2.2258103,5.988491,0.22399017,3.0827072,4.110195,1.9511691,-1.3169653,-0.060901918,-3.0830214,-0.43192706,-0.31248146,0.68677145,2.209134,1.298105,1.1511217,3.014328,0.37781495,-2.7431386,-2.1981483,-3.926618,-2.8856401,0.08011892,-1.3403045,-1.6247427,-1.1133466,0.7771414,1.9511691,2.654978,5.888702,-0.8495716,-1.318485,2.3610115,-1.7659663,2.6873782,2.8537445,-1.6431799,3.8651052,-1.1943506,0.94433284,2.670559,-2.9281175,-1.4582907,-1.4114075,2.4295723,-1.5367197,-1.4027834,1.878655,2.0667408,0.45475042,2.273566,-2.4716735,0.79610854,1.2806703,-2.7934942,-1.4619244,-0.7128129,1.9643649,3.6749592,-0.78268516,-0.014702633,-3.0235765,-2.076662,2.2157128,-4.0862293,-4.395772,7.281419,4.4777813,2.510282,-1.7888355,0.39537337,4.0002847,4.8390565,0.04018932,4.4846745,3.7244713,1.351112,1.4383731,0.7498124,2.3082907,-0.83032966,-0.74649274,1.0031605,-1.8418909,2.5059536,-1.1901064,-0.661445,-0.74043316,1.3140258,-1.0137229,0.043373592,2.2965038,0.205698,-0.9720958,-0.9720958,0.6376653,-0.50350577,-1.6431799,3.4664383,-0.87805814,3.4453075,0.5905054,0.91835475,0.97652584,0.6190806,-2.301978,-4.5659757,1.8501331,-0.0028314285,-1.0082723,5.294544,-1.7978908,-0.9546383,-1.8279953,3.8744023,-0.15442507,-0.8033315,0.77736133,0.77736133,-0.03649425,3.6721225,-0.9569956,6.561719,3.601997,0.7380062,-2.5734384,3.3002,2.5454166,1.7419562,3.0644236,3.595113,1.7676958,-1.5330064,1.4680481,-1.5939491,0.11779348,2.0568619,3.6604075,-1.2321917,-0.94672114,0.34205827,-0.06518262,-1.1596518,-5.0320807,-5.6353693,0.46594524,0.62602293,0.88919115,-2.0745635,-0.9285161,-0.790565,3.426666,-0.14505754,-0.69540024,0.8101305,1.7477652,1.7477652,4.5538535,-0.93941534,-3.3034937,-2.759845,4.7164583,1.601477,0.47267324,-2.3184576,3.3288498,-3.990623,-0.2691949,-0.03736247,-0.4490394,4.71684,-0.08880548,0.01079687,-0.99637157,-0.004435673,-1.8613296,-1.3212664,0.48335034,1.5366482,-0.81681037,-0.31398115,-1.432912,4.5908318,-2.8002167,1.7352141,1.7352141,-1.7089546,-2.9456172,2.174779,-1.4267266,2.718202,3.0828474,1.8686135,1.4591027,12.724891,3.0626266,6.8314333,-2.4003828,9.258397,1.9037087,2.1742477,7.489107,1.8010569,1.1829275,0.54126906,-0.8281822,1.7868623,3.0740528,3.4767113,3.7542567,0.9168505,3.2825942,0.78196263,1.3573005,0.6570171,0.10227914,2.3941543,-4.8923798,2.1592517,2.6141012,-1.5623415,-3.9874623,-1.7988583,-0.32672924,-2.9888003,-2.9888003,-1.758325,-1.3028504,2.012345,1.1541532,-1.5104308,0.32162833,-2.5191717,-0.18390208,-1.3219322,-1.83113,-1.5741802,-0.8780578,-4.734538,0.8871273,-1.7844027,0.01020763,0.9841125,0.9841125,0.4268663,0.37664545,-2.196007,-0.93941534,1.3245833,2.3639987,1.0804495,-0.2782906,-0.69532526,1.0711471,0.3687049,1.5003563
