"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
0.704340563334255,0,0,0,0,2.0955294263141,0,0,0,0,-1.35223418411667,0.63661130302791,0,0,0,0,0,0,-2.23615326684965,0,1.51010219068889,0,0.242570050573092,0,0,0,0,0,0,-0.608085343390912,0,0,0,0.333384663264727,0,0,0,-2.64487985205652,0,0,0,0,4.33352414656504,0,0.0773459245400427,0,0,0,0,0,0,0,0.638497445444347,0,-2.26987134645785,0,-1.43382000724164,0,0,0,0,0,0,-0.62210821520188,-0.454250638812799,-1.07294942392693,0,0,0.438248945582561,0.14906429211018,0,0,0,-1.32075274861655,0.861784596930307,0,0,0,0,-0.212256679431897,0,0,0,0.604721416027701,0,-0.757550040499229,0,0,-1.74396593040316,0,0,0,0,0,0,0,0,0.0716576497384629,0,0,0,15.5109881443605,0,0,0,0.499137402106677,0,0,0,0,0,-0.0312682682391487,0,0,0,1.29839716292453,0,0,0,0,0,-7.91888341630624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327742473731405,0,0,0.090907777029442,0,0,0,0,1.71829689820269,0,0,0,0,0,0,0,0,0,0,-3.4226165104189,0,0,0,0,0,0,0,0,0,0,0,-1.05409069213334,0,0,0,0,4.47400739850474,0,0,0,1.16410086200264,0,-0.292468748386234,0,0,0,0,0,0,0,0,0,0,1.74922042973597,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.028965128939745,0,0,0,0,0,0,0,0.153781375113839,0,0,0,0,-1.35962845223304,0,0,0.196325016670426,0,0,0,0,0,0.0299640340504463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29088320438607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580449090911843,-0.530322453943357,0,10.4388133788683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57541545004755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178055991396663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835961692028462,0,0,0,0,0
0,0,0,0,0,0,-0.505898071300319,0,0,0,0,0,0,0,0.520790506675461,0,0,0,0,-1.31226492870591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257600999015842,0,-1.57738268114794,0,0,0,0,-0.188841425361945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34198659316163,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23031364503268e-05,0,0,0,0,0,0,0,0.666590556391316,-0.536810694740495,0,9.40901759076111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28471482558589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210524083399886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172027127162759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.208543806661261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12764098951434,0,0,0,0.166581487538378,-1.12505997284896,0,0,0,0,-1.88298586483502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135014128493889,0,0,0.295866497230463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357178978023836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976216406934518,0,0,0,0,0,0,0,0,0,0,0.783396431385383,0,0,0,0,0,0,0,0,0,10.1705529433242,0,0.794501926465154,0,-0.131605820175943,0,0,0,0,0,0,-3.12131248801691,0,0,0,0,0,0.59142509412704,0,0,0,0,0,-0.844429438305395,0,0.253196694517148,0.563649914525378,0,0,0,0,0,0,0,1.46044525015324,0,0,0,0,0.0802061888277463,0,-0.0782584421356487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573158465480056,0,0,0.654538372936229,0,0,0,0,0,0,0,0,0,0,0,0.309410385122105,0,0,0,0,0,0,0,0,0,-0.406610393649896,0,0,0,0.868980707057994,0,0,0,0,0
0,0,0,0,0,0,-0.0602174466244989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761037923794474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623260103514823,0,0,0,0,0,0,-0.314339017207752,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9997437256974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197286650613502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23363866221956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.36894354512387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185365199829197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114537511317333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61826833570567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.432490231634283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0996789376348919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151649347229666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190344176292387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506056738903534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261731754263106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619318777659794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927163002377045,0,0,0,0,0,0,0,0,-0.557384110644375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258956230862593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784026327617844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260694590151716,-0.833997513630175,0,0,0,0,0,0,0,0.185635031612448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833246567858784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00214098093570225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883981018873192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361023371480036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61391881967204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75009384722319,0,0,0,0,-2.16980622235455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.578219238536737,0,0,0,0,0,0,-0.362447910473208,0,0,0,0,0,0,0,0,0.38718000560061,0,1.27226056906284,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311267672458945,0,0,0,0,0,0,0,0,0,0,0,0,-0.644760628074616,0,0,0,0,0,0.264699425619684,0,0,0,0,0,0,0,0,0,0,0,0,0.19025253189435,0,0,0,0,0,0,0,0,0,0,0,0,-0.365479020320055,0,0,0,0,0,0,0,0,0,0,0,0,0.158636402533031,0,0,0,0,0,-0.0468408942343717,0,0,0,0,-0.683186077552327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16544906827326,0,0,0,0,0,0,-0.491102698235911,2.4289526767312,0,0,0,0,0,0,0,0,0,0,0.410120780291437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66112352093168,0,0,1.17978339397382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01905627659836,0,0,0,0,0,0,0,0,0,0,0,-0.0356912956985389,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9899644081144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561939716900499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281186091388803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29359777838635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217291196676831,0,0,0,11.0787007734015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263578968058815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936042471016971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17823711394913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
